date,customer_id,product,price,quantity,coupon_code,shipping_city,discount,net_price,revenue,transaction_key,order_year,order_month,is_high_discount,product_initial
2010-12-15,CUST00549,Vegetables,154.06,7281,SAVE20,new york,0.2,123.248,897368.6880000001,20101215_CUST00549_Vegetables,2010,12,1,V
2013-03-02,CUST00550,Fruits,9.33,9800,DISCOUNT5,dubai,0.05,8.8635,86862.3,20130302_CUST00550_Fruits,2013,3,0,F
2010-02-17,CUST00551,Household,668.27,6110,PROMO11,sydney,0.11,594.7603,3633985.433,20100217_CUST00551_Household,2010,2,1,H
2013-02-19,CUST00552,Personal Care,81.73,8714,FREESHIP,paris,0.0,81.73,712195.2200000001,20130219_CUST00552_PersonalCare,2013,2,0,P
2011-10-28,CUST00553,Beverages,47.45,2149,PROMO11,berlin,0.11,42.230500000000006,90753.3445,20111028_CUST00553_Beverages,2011,10,1,B
2015-10-26,CUST00554,Office Supplies,651.21,7982,FREESHIP,mexico city,0.0,651.21,5197958.220000001,20151026_CUST00554_OfficeSupplies,2015,10,0,O
2013-02-05,CUST00555,Household,668.27,9812,FREESHIP,new york,0.0,668.27,6557065.24,20130205_CUST00555_Household,2013,2,0,H
2011-08-25,CUST00556,Personal Care,81.73,8269,PROMO11,tokyo,0.11,72.7397,601484.5793,20110825_CUST00556_PersonalCare,2011,8,1,P
2012-12-04,CUST00557,Meat,421.89,6014,PROMO11,paris,0.11,375.4821,2258149.3494,20121204_CUST00557_Meat,2012,12,1,M
2015-09-08,CUST00558,Baby Food,255.28,2739,PROMO11,tokyo,0.11,227.1992,622298.6087999999,20150908_CUST00558_BabyFood,2015,9,1,B
2012-03-01,CUST00559,Vegetables,154.06,168,SAVE20,sydney,0.2,123.248,20705.664,20120301_CUST00559_Vegetables,2012,3,1,V
2014-08-05,CUST00560,Cereal,205.7,7055,DISCOUNT5,dubai,0.05,195.415,1378652.825,20140805_CUST00560_Cereal,2014,8,0,C
2013-07-24,CUST00561,Fruits,9.33,4188,SAVE20,mumbai,0.2,7.464,31259.232,20130724_CUST00561_Fruits,2013,7,1,F
2012-01-26,CUST00562,Cosmetics,437.2,9383,DISCOUNT5,mexico city,0.05,415.34,3897135.2199999997,20120126_CUST00562_Cosmetics,2012,1,0,C
2014-03-10,CUST00563,Clothes,109.28,2488,PROMO11,mumbai,0.11,97.2592,241980.88960000002,20140310_CUST00563_Clothes,2014,3,1,C
2013-09-12,CUST00564,Fruits,9.33,385,PROMO11,paris,0.11,8.303700000000001,3196.9245000000005,20130912_CUST00564_Fruits,2013,9,1,F
2013-01-05,CUST00565,Office Supplies,651.21,1983,FREESHIP,dubai,0.0,651.21,1291349.4300000002,20130105_CUST00565_OfficeSupplies,2013,1,0,O
2011-10-28,CUST00566,Cosmetics,437.2,3226,FREESHIP,tokyo,0.0,437.2,1410407.2,20111028_CUST00566_Cosmetics,2011,10,0,C
2010-11-21,CUST00567,Fruits,9.33,2087,DISCOUNT5,london,0.05,8.8635,18498.1245,20101121_CUST00567_Fruits,2010,11,0,F
2015-10-28,CUST00568,Office Supplies,651.21,3570,SAVE20,berlin,0.2,520.9680000000001,1859855.7600000002,20151028_CUST00568_OfficeSupplies,2015,10,1,O
2010-07-29,CUST00569,Cosmetics,437.2,4713,FREESHIP,berlin,0.0,437.2,2060523.5999999999,20100729_CUST00569_Cosmetics,2010,7,0,C
2014-03-30,CUST00570,Fruits,9.33,9582,SAVE20,berlin,0.2,7.464,71520.04800000001,20140330_CUST00570_Fruits,2014,3,1,F
2016-09-14,CUST00571,Beverages,47.45,4276,PROMO11,mexico city,0.11,42.230500000000006,180577.61800000002,20160914_CUST00571_Beverages,2016,9,1,B
2012-09-06,CUST00572,Clothes,109.28,1925,DISCOUNT5,london,0.05,103.816,199845.80000000002,20120906_CUST00572_Clothes,2012,9,0,C
2013-02-08,CUST00573,Snacks,152.58,7689,FREESHIP,london,0.0,152.58,1173187.62,20130208_CUST00573_Snacks,2013,2,0,S
2011-01-17,CUST00574,Personal Care,81.73,3762,PROMO11,paris,0.11,72.7397,273646.7514,20110117_CUST00574_PersonalCare,2011,1,1,P
2015-10-11,CUST00575,Cereal,205.7,4368,PROMO10,tokyo,0.1,185.13,808647.84,20151011_CUST00575_Cereal,2015,10,1,C
2011-02-21,CUST00576,Office Supplies,651.21,760,FREESHIP,toronto,0.0,651.21,494919.60000000003,20110221_CUST00576_OfficeSupplies,2011,2,0,O
2012-04-29,CUST00577,Personal Care,81.73,6225,PROMO11,paris,0.11,72.7397,452804.6325,20120429_CUST00577_PersonalCare,2012,4,1,P
2016-08-30,CUST00578,Meat,421.89,1080,PROMO10,tokyo,0.1,379.701,410077.08,20160830_CUST00578_Meat,2016,8,1,M
2014-12-20,CUST00579,Beverages,47.45,7675,DISCOUNT5,mumbai,0.05,45.0775,345969.8125,20141220_CUST00579_Beverages,2014,12,0,B
2010-06-28,CUST00580,Clothes,109.28,5388,DISCOUNT5,new york,0.05,103.816,559360.608,20100628_CUST00580_Clothes,2010,6,0,C
2015-02-06,CUST00581,Personal Care,81.73,5631,FREESHIP,tokyo,0.0,81.73,460221.63,20150206_CUST00581_PersonalCare,2015,2,0,P
2015-03-30,CUST00582,Cereal,205.7,6847,SAVE20,tokyo,0.2,164.56,1126742.32,20150330_CUST00582_Cereal,2015,3,1,C
2013-07-28,CUST00583,Household,668.27,9509,SAVE20,paris,0.2,534.616,5083663.544,20130728_CUST00583_Household,2013,7,1,H
2010-01-06,CUST00584,Beverages,47.45,1122,PROMO11,mexico city,0.11,42.230500000000006,47382.62100000001,20100106_CUST00584_Beverages,2010,1,1,B
2013-02-20,CUST00585,Cereal,205.7,1222,DISCOUNT5,mumbai,0.05,195.415,238797.13,20130220_CUST00585_Cereal,2013,2,0,C
2013-08-25,CUST00586,Personal Care,81.73,6377,SAVE20,toronto,0.2,65.384,416953.768,20130825_CUST00586_PersonalCare,2013,8,1,P
2010-11-16,CUST00587,Meat,421.89,5185,FREESHIP,tokyo,0.0,421.89,2187499.65,20101116_CUST00587_Meat,2010,11,0,M
2016-08-02,CUST00588,Cereal,205.7,3275,DISCOUNT5,mumbai,0.05,195.415,639984.125,20160802_CUST00588_Cereal,2016,8,0,C
2013-04-25,CUST00589,Vegetables,154.06,8310,SAVE20,toronto,0.2,123.248,1024190.88,20130425_CUST00589_Vegetables,2013,4,1,V
2011-03-02,CUST00590,Fruits,9.33,4981,PROMO10,london,0.1,8.397,41825.457,20110302_CUST00590_Fruits,2011,3,1,F
2013-09-28,CUST00591,Household,668.27,13,FREESHIP,paris,0.0,668.27,8687.51,20130928_CUST00591_Household,2013,9,0,H
2014-05-05,CUST00592,Meat,421.89,7159,PROMO11,mexico city,0.11,375.4821,2688076.3539,20140505_CUST00592_Meat,2014,5,1,M
2014-11-28,CUST00593,Meat,421.89,2207,DISCOUNT5,dubai,0.05,400.79549999999995,884555.6684999999,20141128_CUST00593_Meat,2014,11,0,M
2014-08-30,CUST00594,Fruits,9.33,7973,PROMO10,berlin,0.1,8.397,66949.281,20140830_CUST00594_Fruits,2014,8,1,F
2013-11-20,CUST00595,Office Supplies,651.21,9306,PROMO10,paris,0.1,586.089,5454144.234,20131120_CUST00595_OfficeSupplies,2013,11,1,O
2010-02-23,CUST00596,Meat,421.89,8086,SAVE20,toronto,0.2,337.512,2729122.032,20100223_CUST00596_Meat,2010,2,1,M
2017-03-20,CUST00597,Snacks,152.58,8225,DISCOUNT5,berlin,0.05,144.951,1192221.9749999999,20170320_CUST00597_Snacks,2017,3,0,S
2015-11-08,CUST00598,Beverages,47.45,664,FREESHIP,tokyo,0.0,47.45,31506.800000000003,20151108_CUST00598_Beverages,2015,11,0,B
2010-08-09,CUST00599,Beverages,47.45,8377,SAVE20,sydney,0.2,37.96,317990.92,20100809_CUST00599_Beverages,2010,8,1,B
2010-11-12,CUST00600,Cereal,205.7,1370,FREESHIP,berlin,0.0,205.7,281809.0,20101112_CUST00600_Cereal,2010,11,0,C
2011-12-14,CUST00601,Meat,421.89,1677,PROMO11,london,0.11,375.4821,629683.4817,20111214_CUST00601_Meat,2011,12,1,M
2014-01-10,CUST00602,Vegetables,154.06,8367,SAVE20,tokyo,0.2,123.248,1031216.0160000001,20140110_CUST00602_Vegetables,2014,1,1,V
2010-10-03,CUST00603,Vegetables,154.06,2539,FREESHIP,new york,0.0,154.06,391158.34,20101003_CUST00603_Vegetables,2010,10,0,V
2015-10-15,CUST00604,Household,668.27,2321,PROMO11,london,0.11,594.7603,1380438.6563000001,20151015_CUST00604_Household,2015,10,1,H
2013-07-20,CUST00605,Snacks,152.58,7876,PROMO10,toronto,0.1,137.322,1081548.072,20130720_CUST00605_Snacks,2013,7,1,S
2016-01-19,CUST00606,Snacks,152.58,6396,SAVE20,mumbai,0.2,122.06400000000002,780721.3440000002,20160119_CUST00606_Snacks,2016,1,1,S
2013-08-17,CUST00607,Cereal,205.7,7103,DISCOUNT5,mexico city,0.05,195.415,1388032.7449999999,20130817_CUST00607_Cereal,2013,8,0,C
2016-08-16,CUST00608,Vegetables,154.06,6254,FREESHIP,mexico city,0.0,154.06,963491.24,20160816_CUST00608_Vegetables,2016,8,0,V
2013-09-25,CUST00609,Baby Food,255.28,2134,PROMO11,sydney,0.11,227.1992,484843.0928,20130925_CUST00609_BabyFood,2013,9,1,B
2013-08-21,CUST00610,Meat,421.89,61,FREESHIP,dubai,0.0,421.89,25735.29,20130821_CUST00610_Meat,2013,8,0,M
2010-12-10,CUST00611,Cosmetics,437.2,7383,PROMO11,new york,0.11,389.108,2872784.364,20101210_CUST00611_Cosmetics,2010,12,1,C
2012-09-04,CUST00612,Vegetables,154.06,8480,DISCOUNT5,sydney,0.05,146.357,1241107.36,20120904_CUST00612_Vegetables,2012,9,0,V
2011-10-15,CUST00613,Cosmetics,437.2,9764,PROMO10,toronto,0.1,393.48,3841938.72,20111015_CUST00613_Cosmetics,2011,10,1,C
2013-08-26,CUST00614,Household,668.27,4676,PROMO11,dubai,0.11,594.7603,2781099.1628,20130826_CUST00614_Household,2013,8,1,H
2017-02-17,CUST00615,Beverages,47.45,8691,PROMO10,mexico city,0.1,42.705000000000005,371149.155,20170217_CUST00615_Beverages,2017,2,1,B
2010-10-19,CUST00616,Baby Food,255.28,4312,PROMO10,tokyo,0.1,229.752,990690.6240000001,20101019_CUST00616_BabyFood,2010,10,1,B
2014-07-30,CUST00617,Personal Care,81.73,6077,FREESHIP,new york,0.0,81.73,496673.21,20140730_CUST00617_PersonalCare,2014,7,0,P
2015-05-21,CUST00618,Personal Care,81.73,5553,FREESHIP,london,0.0,81.73,453846.69,20150521_CUST00618_PersonalCare,2015,5,0,P
2016-05-05,CUST00619,Personal Care,81.73,6338,SAVE20,toronto,0.2,65.384,414403.792,20160505_CUST00619_PersonalCare,2016,5,1,P
2010-04-14,CUST00620,Office Supplies,651.21,9063,PROMO10,mumbai,0.1,586.089,5311724.607000001,20100414_CUST00620_OfficeSupplies,2010,4,1,O
2013-10-26,CUST00621,Office Supplies,651.21,6388,PROMO10,berlin,0.1,586.089,3743936.532,20131026_CUST00621_OfficeSupplies,2013,10,1,O
2010-07-21,CUST00622,Vegetables,154.06,8005,DISCOUNT5,mumbai,0.05,146.357,1171587.785,20100721_CUST00622_Vegetables,2010,7,0,V
2015-06-09,CUST00623,Fruits,9.33,5639,PROMO10,london,0.1,8.397,47350.683000000005,20150609_CUST00623_Fruits,2015,6,1,F
2010-06-03,CUST00624,Snacks,152.58,8044,FREESHIP,mexico city,0.0,152.58,1227353.52,20100603_CUST00624_Snacks,2010,6,0,S
2016-05-17,CUST00625,Baby Food,255.28,6007,PROMO10,new york,0.1,229.752,1380120.264,20160517_CUST00625_BabyFood,2016,5,1,B
2013-08-03,CUST00626,Cosmetics,437.2,7344,PROMO10,berlin,0.1,393.48,2889717.12,20130803_CUST00626_Cosmetics,2013,8,1,C
2013-09-15,CUST00627,Vegetables,154.06,1905,PROMO10,paris,0.1,138.654,264135.87,20130915_CUST00627_Vegetables,2013,9,1,V
2010-07-02,CUST00628,Meat,421.89,6569,DISCOUNT5,sydney,0.05,400.79549999999995,2632825.6394999996,20100702_CUST00628_Meat,2010,7,0,M
2013-12-18,CUST00629,Meat,421.89,248,PROMO10,paris,0.1,379.701,94165.848,20131218_CUST00629_Meat,2013,12,1,M
2016-03-19,CUST00630,Office Supplies,651.21,8883,FREESHIP,dubai,0.0,651.21,5784698.430000001,20160319_CUST00630_OfficeSupplies,2016,3,0,O
2010-06-09,CUST00631,Snacks,152.58,449,DISCOUNT5,berlin,0.05,144.951,65082.998999999996,20100609_CUST00631_Snacks,2010,6,0,S
2017-05-21,CUST00632,Personal Care,81.73,9950,PROMO11,london,0.11,72.7397,723760.015,20170521_CUST00632_PersonalCare,2017,5,1,P
2013-06-12,CUST00633,Cosmetics,437.2,4423,PROMO10,paris,0.1,393.48,1740362.04,20130612_CUST00633_Cosmetics,2013,6,1,C
2010-02-22,CUST00634,Fruits,9.33,7934,PROMO11,london,0.11,8.303700000000001,65881.5558,20100222_CUST00634_Fruits,2010,2,1,F
2012-06-29,CUST00635,Cereal,205.7,6583,PROMO11,paris,0.11,183.07299999999998,1205169.559,20120629_CUST00635_Cereal,2012,6,1,C
2015-03-23,CUST00636,Vegetables,154.06,3500,PROMO10,mumbai,0.1,138.654,485289.0,20150323_CUST00636_Vegetables,2015,3,1,V
2014-02-12,CUST00637,Cereal,205.7,3844,SAVE20,london,0.2,164.56,632568.64,20140212_CUST00637_Cereal,2014,2,1,C
2017-05-22,CUST00638,Clothes,109.28,9810,SAVE20,sydney,0.2,87.424,857629.4400000001,20170522_CUST00638_Clothes,2017,5,1,C
2011-08-06,CUST00639,Vegetables,154.06,5620,SAVE20,berlin,0.2,123.248,692653.76,20110806_CUST00639_Vegetables,2011,8,1,V
2010-11-14,CUST00640,Baby Food,255.28,2530,DISCOUNT5,dubai,0.05,242.516,613565.48,20101114_CUST00640_BabyFood,2010,11,0,B
2015-04-05,CUST00641,Household,668.27,3825,SAVE20,dubai,0.2,534.616,2044906.2,20150405_CUST00641_Household,2015,4,1,H
2014-07-08,CUST00642,Vegetables,154.06,9823,PROMO10,berlin,0.1,138.654,1361998.2419999999,20140708_CUST00642_Vegetables,2014,7,1,V
2014-08-09,CUST00643,Clothes,109.28,2873,FREESHIP,paris,0.0,109.28,313961.44,20140809_CUST00643_Clothes,2014,8,0,C
2011-03-13,CUST00644,Clothes,109.28,2354,PROMO11,toronto,0.11,97.2592,228948.15680000003,20110313_CUST00644_Clothes,2011,3,1,C
2016-03-02,CUST00645,Baby Food,255.28,9677,PROMO11,toronto,0.11,227.1992,2198606.6584,20160302_CUST00645_BabyFood,2016,3,1,B
2015-12-19,CUST00646,Cereal,205.7,3286,PROMO10,berlin,0.1,185.13,608337.1799999999,20151219_CUST00646_Cereal,2015,12,1,C
2013-03-28,CUST00647,Personal Care,81.73,3653,DISCOUNT5,london,0.05,77.6435,283631.70550000004,20130328_CUST00647_PersonalCare,2013,3,0,P
2015-06-27,CUST00648,Snacks,152.58,8283,PROMO11,paris,0.11,135.79620000000003,1124799.9246000003,20150627_CUST00648_Snacks,2015,6,1,S
2016-02-18,CUST00649,Vegetables,154.06,6714,PROMO10,toronto,0.1,138.654,930922.956,20160218_CUST00649_Vegetables,2016,2,1,V
2013-06-14,CUST00650,Vegetables,154.06,5511,PROMO11,toronto,0.11,137.1134,755631.9474000001,20130614_CUST00650_Vegetables,2013,6,1,V
2014-05-10,CUST00651,Baby Food,255.28,3273,FREESHIP,mexico city,0.0,255.28,835531.4400000001,20140510_CUST00651_BabyFood,2014,5,0,B
2015-06-17,CUST00652,Meat,421.89,5632,FREESHIP,sydney,0.0,421.89,2376084.48,20150617_CUST00652_Meat,2015,6,0,M
2014-06-11,CUST00653,Snacks,152.58,246,DISCOUNT5,mexico city,0.05,144.951,35657.945999999996,20140611_CUST00653_Snacks,2014,6,0,S
2013-11-03,CUST00654,Cosmetics,437.2,1810,FREESHIP,berlin,0.0,437.2,791332.0,20131103_CUST00654_Cosmetics,2013,11,0,C
2017-04-02,CUST00655,Cosmetics,437.2,7047,DISCOUNT5,tokyo,0.05,415.34,2926900.98,20170402_CUST00655_Cosmetics,2017,4,0,C
2010-05-28,CUST00656,Beverages,47.45,9711,SAVE20,toronto,0.2,37.96,368629.56,20100528_CUST00656_Beverages,2010,5,1,B
2010-05-22,CUST00657,Snacks,152.58,5588,DISCOUNT5,london,0.05,144.951,809986.188,20100522_CUST00657_Snacks,2010,5,0,S
2016-06-02,CUST00658,Beverages,47.45,7497,PROMO10,new york,0.1,42.705000000000005,320159.38500000007,20160602_CUST00658_Beverages,2016,6,1,B
2013-08-22,CUST00659,Meat,421.89,285,PROMO11,sydney,0.11,375.4821,107012.3985,20130822_CUST00659_Meat,2013,8,1,M
2014-10-05,CUST00660,Fruits,9.33,5833,PROMO10,mumbai,0.1,8.397,48979.701,20141005_CUST00660_Fruits,2014,10,1,F
2010-10-31,CUST00661,Meat,421.89,8052,SAVE20,mexico city,0.2,337.512,2717646.624,20101031_CUST00661_Meat,2010,10,1,M
2012-11-27,CUST00662,Clothes,109.28,7884,PROMO11,mexico city,0.11,97.2592,766791.5328,20121127_CUST00662_Clothes,2012,11,1,C
2010-05-22,CUST00663,Cereal,205.7,8302,FREESHIP,new york,0.0,205.7,1707721.4,20100522_CUST00663_Cereal,2010,5,0,C
2012-08-31,CUST00664,Snacks,152.58,9312,SAVE20,toronto,0.2,122.06400000000002,1136659.968,20120831_CUST00664_Snacks,2012,8,1,S
2015-01-23,CUST00665,Cereal,205.7,2950,DISCOUNT5,mumbai,0.05,195.415,576474.25,20150123_CUST00665_Cereal,2015,1,0,C
2010-03-02,CUST00666,Beverages,47.45,8282,DISCOUNT5,toronto,0.05,45.0775,373331.855,20100302_CUST00666_Beverages,2010,3,0,B
2014-05-09,CUST00667,Cosmetics,437.2,6409,DISCOUNT5,paris,0.05,415.34,2661914.06,20140509_CUST00667_Cosmetics,2014,5,0,C
2010-12-28,CUST00668,Snacks,152.58,5459,SAVE20,paris,0.2,122.06400000000002,666347.3760000002,20101228_CUST00668_Snacks,2010,12,1,S
2014-10-19,CUST00669,Household,668.27,5594,FREESHIP,mumbai,0.0,668.27,3738302.38,20141019_CUST00669_Household,2014,10,0,H
2015-01-21,CUST00670,Meat,421.89,4006,DISCOUNT5,paris,0.05,400.79549999999995,1605586.7729999998,20150121_CUST00670_Meat,2015,1,0,M
2017-04-04,CUST00671,Beverages,47.45,9919,SAVE20,new york,0.2,37.96,376525.24,20170404_CUST00671_Beverages,2017,4,1,B
2016-08-05,CUST00672,Meat,421.89,9587,FREESHIP,tokyo,0.0,421.89,4044659.4299999997,20160805_CUST00672_Meat,2016,8,0,M
2016-11-26,CUST00673,Household,668.27,1297,PROMO10,mexico city,0.1,601.443,780071.571,20161126_CUST00673_Household,2016,11,1,H
2011-09-23,CUST00674,Beverages,47.45,366,PROMO11,mumbai,0.11,42.230500000000006,15456.363000000003,20110923_CUST00674_Beverages,2011,9,1,B
2010-10-24,CUST00675,Personal Care,81.73,4144,PROMO11,mexico city,0.11,72.7397,301433.3168,20101024_CUST00675_PersonalCare,2010,10,1,P
2013-08-14,CUST00676,Baby Food,255.28,7008,PROMO11,berlin,0.11,227.1992,1592211.9936,20130814_CUST00676_BabyFood,2013,8,1,B
2013-02-04,CUST00677,Cosmetics,437.2,5372,PROMO11,dubai,0.11,389.108,2090288.176,20130204_CUST00677_Cosmetics,2013,2,1,C
2014-08-11,CUST00678,Vegetables,154.06,2677,DISCOUNT5,mumbai,0.05,146.357,391797.689,20140811_CUST00678_Vegetables,2014,8,0,V
2017-01-12,CUST00679,Office Supplies,651.21,4396,FREESHIP,tokyo,0.0,651.21,2862719.16,20170112_CUST00679_OfficeSupplies,2017,1,0,O
2016-07-03,CUST00680,Meat,421.89,3036,FREESHIP,berlin,0.0,421.89,1280858.04,20160703_CUST00680_Meat,2016,7,0,M
2010-03-27,CUST00681,Office Supplies,651.21,3131,PROMO10,toronto,0.1,586.089,1835044.6590000002,20100327_CUST00681_OfficeSupplies,2010,3,1,O
2015-06-05,CUST00682,Beverages,47.45,6249,PROMO11,mumbai,0.11,42.230500000000006,263898.39450000005,20150605_CUST00682_Beverages,2015,6,1,B
2012-06-27,CUST00683,Household,668.27,5990,DISCOUNT5,toronto,0.05,634.8565,3802790.435,20120627_CUST00683_Household,2012,6,0,H
2016-12-19,CUST00684,Office Supplies,651.21,2982,PROMO10,mexico city,0.1,586.089,1747717.3980000003,20161219_CUST00684_OfficeSupplies,2016,12,1,O
2015-03-09,CUST00685,Personal Care,81.73,9886,PROMO11,mexico city,0.11,72.7397,719104.6742,20150309_CUST00685_PersonalCare,2015,3,1,P
2013-06-18,CUST00686,Snacks,152.58,6397,PROMO10,sydney,0.1,137.322,878448.834,20130618_CUST00686_Snacks,2013,6,1,S
2011-08-12,CUST00687,Office Supplies,651.21,4236,DISCOUNT5,paris,0.05,618.6495,2620599.282,20110812_CUST00687_OfficeSupplies,2011,8,0,O
2014-04-17,CUST00688,Clothes,109.28,2158,DISCOUNT5,tokyo,0.05,103.816,224034.928,20140417_CUST00688_Clothes,2014,4,0,C
2012-02-03,CUST00689,Baby Food,255.28,951,PROMO10,new york,0.1,229.752,218494.152,20120203_CUST00689_BabyFood,2012,2,1,B
2015-08-01,CUST00690,Office Supplies,651.21,8431,PROMO11,tokyo,0.11,579.5769,4886412.8439,20150801_CUST00690_OfficeSupplies,2015,8,1,O
2013-09-11,CUST00691,Baby Food,255.28,4447,SAVE20,mumbai,0.2,204.22400000000002,908184.128,20130911_CUST00691_BabyFood,2013,9,1,B
2015-05-08,CUST00692,Snacks,152.58,5879,SAVE20,tokyo,0.2,122.06400000000002,717614.2560000002,20150508_CUST00692_Snacks,2015,5,1,S
2015-05-22,CUST00693,Snacks,152.58,1637,SAVE20,new york,0.2,122.06400000000002,199818.76800000004,20150522_CUST00693_Snacks,2015,5,1,S
2013-07-03,CUST00694,Snacks,152.58,7665,PROMO11,london,0.11,135.79620000000003,1040877.8730000003,20130703_CUST00694_Snacks,2013,7,1,S
2010-06-16,CUST00695,Personal Care,81.73,1936,SAVE20,new york,0.2,65.384,126583.424,20100616_CUST00695_PersonalCare,2010,6,1,P
2011-11-08,CUST00696,Beverages,47.45,9455,PROMO10,dubai,0.1,42.705000000000005,403775.775,20111108_CUST00696_Beverages,2011,11,1,B
2016-10-17,CUST00697,Fruits,9.33,7258,DISCOUNT5,berlin,0.05,8.8635,64331.283,20161017_CUST00697_Fruits,2016,10,0,F
2014-02-02,CUST00698,Vegetables,154.06,9412,PROMO11,mexico city,0.11,137.1134,1290511.3208,20140202_CUST00698_Vegetables,2014,2,1,V
2016-04-30,CUST00699,Meat,421.89,2016,DISCOUNT5,mexico city,0.05,400.79549999999995,808003.7279999999,20160430_CUST00699_Meat,2016,4,0,M
2010-08-31,CUST00700,Cosmetics,437.2,8200,FREESHIP,dubai,0.0,437.2,3585040.0,20100831_CUST00700_Cosmetics,2010,8,0,C
2015-08-08,CUST00701,Personal Care,81.73,3124,FREESHIP,mexico city,0.0,81.73,255324.52000000002,20150808_CUST00701_PersonalCare,2015,8,0,P
2016-08-18,CUST00702,Cereal,205.7,8983,PROMO10,sydney,0.1,185.13,1663022.79,20160818_CUST00702_Cereal,2016,8,1,C
2015-06-18,CUST00703,Clothes,109.28,9998,PROMO11,tokyo,0.11,97.2592,972397.4816,20150618_CUST00703_Clothes,2015,6,1,C
2011-01-28,CUST00704,Clothes,109.28,7425,DISCOUNT5,tokyo,0.05,103.816,770833.8,20110128_CUST00704_Clothes,2011,1,0,C
2011-02-04,CUST00705,Beverages,47.45,4550,SAVE20,mumbai,0.2,37.96,172718.0,20110204_CUST00705_Beverages,2011,2,1,B
2012-11-03,CUST00706,Vegetables,154.06,1691,PROMO11,london,0.11,137.1134,231858.7594,20121103_CUST00706_Vegetables,2012,11,1,V
2014-09-18,CUST00707,Clothes,109.28,1196,PROMO10,dubai,0.1,98.352,117628.992,20140918_CUST00707_Clothes,2014,9,1,C
2012-05-17,CUST00708,Baby Food,255.28,2444,FREESHIP,london,0.0,255.28,623904.32,20120517_CUST00708_BabyFood,2012,5,0,B
2010-02-20,CUST00709,Personal Care,81.73,6848,SAVE20,toronto,0.2,65.384,447749.632,20100220_CUST00709_PersonalCare,2010,2,1,P
2017-02-28,CUST00710,Vegetables,154.06,2849,DISCOUNT5,berlin,0.05,146.357,416971.093,20170228_CUST00710_Vegetables,2017,2,0,V
2013-05-17,CUST00711,Personal Care,81.73,921,PROMO11,dubai,0.11,72.7397,66993.2637,20130517_CUST00711_PersonalCare,2013,5,1,P
2013-11-09,CUST00712,Baby Food,255.28,8569,PROMO10,sydney,0.1,229.752,1968744.888,20131109_CUST00712_BabyFood,2013,11,1,B
2012-01-10,CUST00713,Clothes,109.28,5330,SAVE20,dubai,0.2,87.424,465969.92000000004,20120110_CUST00713_Clothes,2012,1,1,C
2013-09-24,CUST00714,Fruits,9.33,7769,DISCOUNT5,paris,0.05,8.8635,68860.5315,20130924_CUST00714_Fruits,2013,9,0,F
2010-09-26,CUST00715,Personal Care,81.73,4487,DISCOUNT5,berlin,0.05,77.6435,348386.3845,20100926_CUST00715_PersonalCare,2010,9,0,P
2014-10-21,CUST00716,Cereal,205.7,1113,PROMO11,toronto,0.11,183.07299999999998,203760.24899999998,20141021_CUST00716_Cereal,2014,10,1,C
2016-01-17,CUST00717,Household,668.27,5308,PROMO11,toronto,0.11,594.7603,3156987.6724,20160117_CUST00717_Household,2016,1,1,H
2016-12-27,CUST00718,Vegetables,154.06,1764,DISCOUNT5,paris,0.05,146.357,258173.748,20161227_CUST00718_Vegetables,2016,12,0,V
2013-08-30,CUST00719,Beverages,47.45,7206,PROMO10,mexico city,0.1,42.705000000000005,307732.23000000004,20130830_CUST00719_Beverages,2013,8,1,B
2014-07-07,CUST00720,Office Supplies,651.21,5387,PROMO10,london,0.1,586.089,3157261.4430000004,20140707_CUST00720_OfficeSupplies,2014,7,1,O
2013-11-29,CUST00721,Office Supplies,651.21,2095,PROMO10,london,0.1,586.089,1227856.455,20131129_CUST00721_OfficeSupplies,2013,11,1,O
2011-01-29,CUST00722,Clothes,109.28,146,SAVE20,new york,0.2,87.424,12763.904,20110129_CUST00722_Clothes,2011,1,1,C
2013-11-13,CUST00723,Snacks,152.58,4390,PROMO11,dubai,0.11,135.79620000000003,596145.3180000001,20131113_CUST00723_Snacks,2013,11,1,S
2012-04-09,CUST00724,Fruits,9.33,6705,PROMO10,dubai,0.1,8.397,56301.885,20120409_CUST00724_Fruits,2012,4,1,F
2012-06-28,CUST00725,Office Supplies,651.21,1004,DISCOUNT5,new york,0.05,618.6495,621124.098,20120628_CUST00725_OfficeSupplies,2012,6,0,O
2010-06-08,CUST00726,Clothes,109.28,8228,PROMO10,new york,0.1,98.352,809240.256,20100608_CUST00726_Clothes,2010,6,1,C
2010-08-23,CUST00727,Office Supplies,651.21,1352,FREESHIP,mexico city,0.0,651.21,880435.92,20100823_CUST00727_OfficeSupplies,2010,8,0,O
2014-12-11,CUST00728,Snacks,152.58,379,DISCOUNT5,london,0.05,144.951,54936.429,20141211_CUST00728_Snacks,2014,12,0,S
2011-01-27,CUST00729,Clothes,109.28,7347,PROMO11,mexico city,0.11,97.2592,714563.3424000001,20110127_CUST00729_Clothes,2011,1,1,C
2014-05-07,CUST00730,Personal Care,81.73,1322,PROMO10,london,0.1,73.557,97242.354,20140507_CUST00730_PersonalCare,2014,5,1,P
2010-11-08,CUST00731,Cereal,205.7,3404,PROMO11,new york,0.11,183.07299999999998,623180.492,20101108_CUST00731_Cereal,2010,11,1,C
